state,year,component,index_value
Terengganu,2015,Water,103.2
Terengganu,2016,Water,103.2
Terengganu,2017,Water,103.2
Terengganu,2018,Water,103.2
Terengganu,2019,Water,103.2
Terengganu,2020,Water,103.2
Terengganu,2021,Water,103.2
Terengganu,2022,Water,103.2
Terengganu,2023,Water,103.2
Terengganu,2024,Water,103.2
Terengganu,2010,Working Life,100.0
Terengganu,2011,Working Life,113.8
Terengganu,2012,Working Life,110.5
Terengganu,2013,Working Life,113.7
Terengganu,2014,Working Life,114.9
Terengganu,2015,Working Life,115.1
Terengganu,2016,Working Life,118.1
Terengganu,2017,Working Life,121.7
Terengganu,2018,Working Life,118.8
Terengganu,2019,Working Life,127.7
Terengganu,2020,Working Life,124.6
Terengganu,2021,Working Life,123.6
Terengganu,2022,Working Life,114.4
Terengganu,2023,Working Life,119.0
Terengganu,2024,Working Life,120.0
Wilayah Persekutuan,2010,Air,100.0
Wilayah Persekutuan,2011,Air,101.8
Wilayah Persekutuan,2012,Air,109.1
Wilayah Persekutuan,2013,Air,105.4
Wilayah Persekutuan,2014,Air,105.4
Wilayah Persekutuan,2015,Air,81.9
Wilayah Persekutuan,2016,Air,107.3
Wilayah Persekutuan,2017,Air,121.8
Wilayah Persekutuan,2018,Air,96.5
Wilayah Persekutuan,2019,Air,93.0
Wilayah Persekutuan,2020,Air,105.1
Wilayah Persekutuan,2021,Air,108.5
Wilayah Persekutuan,2022,Air,125.7
Wilayah Persekutuan,2023,Air,105.1
Wilayah Persekutuan,2024,Air,94.7
Wilayah Persekutuan,2010,Biodiversity Resources,100.0
Wilayah Persekutuan,2011,Biodiversity Resources,100.0
Wilayah Persekutuan,2012,Biodiversity Resources,119.3
Wilayah Persekutuan,2013,Biodiversity Resources,119.3
Wilayah Persekutuan,2014,Biodiversity Resources,119.3
Wilayah Persekutuan,2015,Biodiversity Resources,119.3
Wilayah Persekutuan,2016,Biodiversity Resources,119.3
Wilayah Persekutuan,2017,Biodiversity Resources,119.5
Wilayah Persekutuan,2018,Biodiversity Resources,119.5
Wilayah Persekutuan,2019,Biodiversity Resources,119.3
Wilayah Persekutuan,2020,Biodiversity Resources,119.2
Wilayah Persekutuan,2021,Biodiversity Resources,120.4
Wilayah Persekutuan,2022,Biodiversity Resources,120.4
Wilayah Persekutuan,2023,Biodiversity Resources,89.5
Wilayah Persekutuan,2024,Biodiversity Resources,89.5
Wilayah Persekutuan,2010,Communication,100.0
Wilayah Persekutuan,2011,Communication,103.3
Wilayah Persekutuan,2012,Communication,105.6
Wilayah Persekutuan,2013,Communication,107.2
Wilayah Persekutuan,2014,Communication,119.0
Wilayah Persekutuan,2015,Communication,126.3
Wilayah Persekutuan,2016,Communication,124.9
Wilayah Persekutuan,2017,Communication,123.7
Wilayah Persekutuan,2018,Communication,123.6
Wilayah Persekutuan,2019,Communication,128.5
Wilayah Persekutuan,2020,Communication,124.4
Wilayah Persekutuan,2021,Communication,126.6
Wilayah Persekutuan,2022,Communication,127.2
Wilayah Persekutuan,2023,Communication,126.7
Wilayah Persekutuan,2024,Communication,125.1
Wilayah Persekutuan,2010,Culture,100.0
Wilayah Persekutuan,2011,Culture,100.9
Wilayah Persekutuan,2012,Culture,101.9
Wilayah Persekutuan,2013,Culture,99.8
Wilayah Persekutuan,2014,Culture,103.5
Wilayah Persekutuan,2015,Culture,87.7
Wilayah Persekutuan,2016,Culture,85.5
Wilayah Persekutuan,2017,Culture,101.4
Wilayah Persekutuan,2018,Culture,100.8
Wilayah Persekutuan,2019,Culture,100.1
Wilayah Persekutuan,2020,Culture,90.9
Wilayah Persekutuan,2021,Culture,89.8
Wilayah Persekutuan,2022,Culture,96.4
Wilayah Persekutuan,2023,Culture,96.7
Wilayah Persekutuan,2024,Culture,96.2
Wilayah Persekutuan,2010,Economic,100.0
Wilayah Persekutuan,2011,Economic,107.1
Wilayah Persekutuan,2012,Economic,105.6
Wilayah Persekutuan,2013,Economic,108.6
Wilayah Persekutuan,2014,Economic,113.4
Wilayah Persekutuan,2015,Economic,116.8
Wilayah Persekutuan,2016,Economic,115.4
Wilayah Persekutuan,2017,Economic,116.3
Wilayah Persekutuan,2018,Economic,117.4
Wilayah Persekutuan,2019,Economic,121.7
Wilayah Persekutuan,2020,Economic,119.3
Wilayah Persekutuan,2021,Economic,119.4
Wilayah Persekutuan,2022,Economic,122.2
Wilayah Persekutuan,2023,Economic,122.5
Wilayah Persekutuan,2024,Economic,124.8
Wilayah Persekutuan,2010,Education,100.0
Wilayah Persekutuan,2011,Education,107.1
Wilayah Persekutuan,2012,Education,109.7
Wilayah Persekutuan,2013,Education,108.8
Wilayah Persekutuan,2014,Education,112.6
Wilayah Persekutuan,2015,Education,114.8
Wilayah Persekutuan,2016,Education,120.2
Wilayah Persekutuan,2017,Education,120.3
Wilayah Persekutuan,2018,Education,120.8
Wilayah Persekutuan,2019,Education,120.8
Wilayah Persekutuan,2020,Education,121.6
Wilayah Persekutuan,2021,Education,122.9
Wilayah Persekutuan,2022,Education,125.7
Wilayah Persekutuan,2023,Education,126.7
Wilayah Persekutuan,2024,Education,131.6
Wilayah Persekutuan,2010,Entertainment and Recreation,100.0
Wilayah Persekutuan,2011,Entertainment and Recreation,99.6
Wilayah Persekutuan,2012,Entertainment and Recreation,101.8
Wilayah Persekutuan,2013,Entertainment and Recreation,102.3
Wilayah Persekutuan,2014,Entertainment and Recreation,103.9
Wilayah Persekutuan,2015,Entertainment and Recreation,110.4
Wilayah Persekutuan,2016,Entertainment and Recreation,108.2
Wilayah Persekutuan,2017,Entertainment and Recreation,110.0
Wilayah Persekutuan,2018,Entertainment and Recreation,110.4
Wilayah Persekutuan,2019,Entertainment and Recreation,108.2
Wilayah Persekutuan,2020,Entertainment and Recreation,92.1
Wilayah Persekutuan,2021,Entertainment and Recreation,87.5
Wilayah Persekutuan,2022,Entertainment and Recreation,101.9
Wilayah Persekutuan,2023,Entertainment and Recreation,101.9
Wilayah Persekutuan,2024,Entertainment and Recreation,101.9
Wilayah Persekutuan,2010,Environmental,100.0
Wilayah Persekutuan,2011,Environmental,100.6
Wilayah Persekutuan,2012,Environmental,109.5
Wilayah Persekutuan,2013,Environmental,108.3
Wilayah Persekutuan,2014,Environmental,108.3
Wilayah Persekutuan,2015,Environmental,100.4
Wilayah Persekutuan,2016,Environmental,108.9
Wilayah Persekutuan,2017,Environmental,113.7
Wilayah Persekutuan,2018,Environmental,105.3
Wilayah Persekutuan,2019,Environmental,98.1
Wilayah Persekutuan,2020,Environmental,103.3
Wilayah Persekutuan,2021,Environmental,109.6
Wilayah Persekutuan,2022,Environmental,115.4
Wilayah Persekutuan,2023,Environmental,98.2
Wilayah Persekutuan,2024,Environmental,94.7
Wilayah Persekutuan,2010,Family,100.0
Wilayah Persekutuan,2011,Family,95.8
Wilayah Persekutuan,2012,Family,94.0
Wilayah Persekutuan,2013,Family,94.9
Wilayah Persekutuan,2014,Family,94.9
Wilayah Persekutuan,2015,Family,91.4
Wilayah Persekutuan,2016,Family,81.8
Wilayah Persekutuan,2017,Family,82.0
Wilayah Persekutuan,2018,Family,87.8
Wilayah Persekutuan,2019,Family,80.0
Wilayah Persekutuan,2020,Family,84.8
Wilayah Persekutuan,2021,Family,83.1
Wilayah Persekutuan,2022,Family,85.0
Wilayah Persekutuan,2023,Family,91.6
Wilayah Persekutuan,2024,Family,89.1
Wilayah Persekutuan,2010,Governance,100.0
Wilayah Persekutuan,2011,Governance,93.5
Wilayah Persekutuan,2012,Governance,99.1
Wilayah Persekutuan,2013,Governance,109.1
Wilayah Persekutuan,2014,Governance,111.2
Wilayah Persekutuan,2015,Governance,103.0
Wilayah Persekutuan,2016,Governance,104.2
Wilayah Persekutuan,2017,Governance,105.5
Wilayah Persekutuan,2018,Governance,97.5
Wilayah Persekutuan,2019,Governance,110.3
Wilayah Persekutuan,2020,Governance,100.0
Wilayah Persekutuan,2021,Governance,103.8
Wilayah Persekutuan,2022,Governance,104.0
Wilayah Persekutuan,2023,Governance,113.4
Wilayah Persekutuan,2024,Governance,114.9
Wilayah Persekutuan,2010,Health,100.0
Wilayah Persekutuan,2011,Health,106.6
Wilayah Persekutuan,2012,Health,114.5
Wilayah Persekutuan,2013,Health,114.6
Wilayah Persekutuan,2014,Health,113.1
Wilayah Persekutuan,2015,Health,110.1
Wilayah Persekutuan,2016,Health,114.2
Wilayah Persekutuan,2017,Health,117.4
Wilayah Persekutuan,2018,Health,116.2
Wilayah Persekutuan,2019,Health,113.6
Wilayah Persekutuan,2020,Health,111.7
Wilayah Persekutuan,2021,Health,110.1
Wilayah Persekutuan,2022,Health,113.6
Wilayah Persekutuan,2023,Health,116.5
Wilayah Persekutuan,2024,Health,117.6
Wilayah Persekutuan,2010,Housing,100.0
Wilayah Persekutuan,2011,Housing,106.6
Wilayah Persekutuan,2012,Housing,109.7
Wilayah Persekutuan,2013,Housing,114.2
Wilayah Persekutuan,2014,Housing,113.8
Wilayah Persekutuan,2015,Housing,117.9
Wilayah Persekutuan,2016,Housing,123.2
Wilayah Persekutuan,2017,Housing,124.6
Wilayah Persekutuan,2018,Housing,128.8
Wilayah Persekutuan,2019,Housing,130.4
Wilayah Persekutuan,2020,Housing,139.2
Wilayah Persekutuan,2021,Housing,133.8
Wilayah Persekutuan,2022,Housing,132.6
Wilayah Persekutuan,2023,Housing,134.4
Wilayah Persekutuan,2024,Housing,133.6
Wilayah Persekutuan,2010,Income and Distribution,100.0
Wilayah Persekutuan,2011,Income and Distribution,100.4
Wilayah Persekutuan,2012,Income and Distribution,100.8
Wilayah Persekutuan,2013,Income and Distribution,106.7
Wilayah Persekutuan,2014,Income and Distribution,113.0
Wilayah Persekutuan,2015,Income and Distribution,117.8
Wilayah Persekutuan,2016,Income and Distribution,116.0
Wilayah Persekutuan,2017,Income and Distribution,120.1
Wilayah Persekutuan,2018,Income and Distribution,123.9
Wilayah Persekutuan,2019,Income and Distribution,127.8
Wilayah Persekutuan,2020,Income and Distribution,122.4
Wilayah Persekutuan,2021,Income and Distribution,116.6
Wilayah Persekutuan,2022,Income and Distribution,120.4
Wilayah Persekutuan,2023,Income and Distribution,118.1
Wilayah Persekutuan,2024,Income and Distribution,125.5
Wilayah Persekutuan,2010,MyWI Overall,100.0
Wilayah Persekutuan,2011,MyWI Overall,104.4
Wilayah Persekutuan,2012,MyWI Overall,106.5
Wilayah Persekutuan,2013,MyWI Overall,107.7
Wilayah Persekutuan,2014,MyWI Overall,110.2
Wilayah Persekutuan,2015,MyWI Overall,108.9
Wilayah Persekutuan,2016,MyWI Overall,110.4
Wilayah Persekutuan,2017,MyWI Overall,113.4
Wilayah Persekutuan,2018,MyWI Overall,112.1
Wilayah Persekutuan,2019,MyWI Overall,112.7
Wilayah Persekutuan,2020,MyWI Overall,111.9
Wilayah Persekutuan,2021,MyWI Overall,112.9
Wilayah Persekutuan,2022,MyWI Overall,116.0
Wilayah Persekutuan,2023,MyWI Overall,114.3
Wilayah Persekutuan,2024,MyWI Overall,114.3
Wilayah Persekutuan,2010,Public Safety,100.0
Wilayah Persekutuan,2011,Public Safety,109.1
Wilayah Persekutuan,2012,Public Safety,107.7
Wilayah Persekutuan,2013,Public Safety,105.3
Wilayah Persekutuan,2014,Public Safety,113.3
Wilayah Persekutuan,2015,Public Safety,117.3
Wilayah Persekutuan,2016,Public Safety,114.3
Wilayah Persekutuan,2017,Public Safety,122.1
Wilayah Persekutuan,2018,Public Safety,118.0
Wilayah Persekutuan,2019,Public Safety,122.6
Wilayah Persekutuan,2020,Public Safety,131.5
Wilayah Persekutuan,2021,Public Safety,138.7
Wilayah Persekutuan,2022,Public Safety,130.6
Wilayah Persekutuan,2023,Public Safety,128.5
Wilayah Persekutuan,2024,Public Safety,125.8
Wilayah Persekutuan,2010,Social,100.0
Wilayah Persekutuan,2011,Social,104.5
Wilayah Persekutuan,2012,Social,105.8
Wilayah Persekutuan,2013,Social,107.2
Wilayah Persekutuan,2014,Social,109.3
Wilayah Persekutuan,2015,Social,108.2
Wilayah Persekutuan,2016,Social,108.8
Wilayah Persekutuan,2017,Social,112.1
Wilayah Persekutuan,2018,Social,112.1
Wilayah Persekutuan,2019,Social,113.5
Wilayah Persekutuan,2020,Social,111.4
Wilayah Persekutuan,2021,Social,111.1
Wilayah Persekutuan,2022,Social,113.4
Wilayah Persekutuan,2023,Social,116.0
Wilayah Persekutuan,2024,Social,116.1
Wilayah Persekutuan,2010,Social Participation,100.0
Wilayah Persekutuan,2011,Social Participation,121.0
Wilayah Persekutuan,2012,Social Participation,114.1
Wilayah Persekutuan,2013,Social Participation,115.5
Wilayah Persekutuan,2014,Social Participation,117.8
Wilayah Persekutuan,2015,Social Participation,121.0
Wilayah Persekutuan,2016,Social Participation,127.2
Wilayah Persekutuan,2017,Social Participation,125.2
Wilayah Persekutuan,2018,Social Participation,128.2
Wilayah Persekutuan,2019,Social Participation,135.6
Wilayah Persekutuan,2020,Social Participation,131.0
Wilayah Persekutuan,2021,Social Participation,130.4
Wilayah Persekutuan,2022,Social Participation,131.1
Wilayah Persekutuan,2023,Social Participation,134.2
Wilayah Persekutuan,2024,Social Participation,134.1
Wilayah Persekutuan,2010,Transportation,100.0
Wilayah Persekutuan,2011,Transportation,115.6
Wilayah Persekutuan,2012,Transportation,108.0
Wilayah Persekutuan,2013,Transportation,110.0
Wilayah Persekutuan,2014,Transportation,111.8
Wilayah Persekutuan,2015,Transportation,112.1
Wilayah Persekutuan,2016,Transportation,112.6
Wilayah Persekutuan,2017,Transportation,111.5
Wilayah Persekutuan,2018,Transportation,114.1
Wilayah Persekutuan,2019,Transportation,120.9
Wilayah Persekutuan,2020,Transportation,117.7
Wilayah Persekutuan,2021,Transportation,114.8
Wilayah Persekutuan,2022,Transportation,123.9
Wilayah Persekutuan,2023,Transportation,126.3
Wilayah Persekutuan,2024,Transportation,127.4
Wilayah Persekutuan,2010,Water,100.0
Wilayah Persekutuan,2011,Water,100.0
Wilayah Persekutuan,2012,Water,100.0
Wilayah Persekutuan,2013,Water,100.0
Wilayah Persekutuan,2014,Water,100.0
Wilayah Persekutuan,2015,Water,100.0
Wilayah Persekutuan,2016,Water,100.0
Wilayah Persekutuan,2017,Water,100.0
Wilayah Persekutuan,2018,Water,100.0
Wilayah Persekutuan,2019,Water,82.0
Wilayah Persekutuan,2020,Water,85.6
Wilayah Persekutuan,2021,Water,100.0
Wilayah Persekutuan,2022,Water,100.0
Wilayah Persekutuan,2023,Water,100.0
Wilayah Persekutuan,2024,Water,100.0
Wilayah Persekutuan,2010,Working Life,100.0
Wilayah Persekutuan,2011,Working Life,109.2
Wilayah Persekutuan,2012,Working Life,108.1
Wilayah Persekutuan,2013,Working Life,110.4
Wilayah Persekutuan,2014,Working Life,109.9
Wilayah Persekutuan,2015,Working Life,110.9
Wilayah Persekutuan,2016,Working Life,108.1
Wilayah Persekutuan,2017,Working Life,109.9
Wilayah Persekutuan,2018,Working Life,108.2
Wilayah Persekutuan,2019,Working Life,109.5
Wilayah Persekutuan,2020,Working Life,112.6
Wilayah Persekutuan,2021,Working Life,119.6
Wilayah Persekutuan,2022,Working Life,117.3
Wilayah Persekutuan,2023,Working Life,119.1
Wilayah Persekutuan,2024,Working Life,121.1
